days,hour_frac,tdry,rh,wspd,wspdmax
26,16.58333333,-5.8,60.5,2.9,3.8
26,16.66666667,-5.7,56.900002,2.7,4.1
26,16.75,-5.7,58.599998,2.7,3.9
26,16.83333333,-5.8,59.799999,2.4,4.1
26,16.91666667,-5.7,59.200001,1.9,3.2
26,17,-5.4,57.099998,2,3.4
26,17.08333333,-5.1,56,1.8,2.6
26,17.16666667,-5,56.599998,1.6,2.6
26,17.25,-4.7,55.5,0.9,2.2
26,17.33333333,-4.2,53.599998,1.4,3.4
26,17.41666667,-4.2,52.900002,1.1,2.4
26,17.5,-4,54,1.4,2.3
26,17.58333333,-4,54.900002,1,1.9
26,17.66666667,-3.8,54.5,1.9,2.6
26,17.75,-4,55.299999,1.8,3.5
26,17.83333333,-3.6,53.799999,2.6,4.4
26,17.91666667,-3.5,53.700001,1,2.5
26,18,-2.8,52.900002,1.1,2.3
26,18.08333333,-2.3,48.599998,1.5,3.5
26,18.16666667,-2.6,50.700001,1.2,3.7
26,18.25,-2.5,50.799999,2.4,5.1
26,18.33333333,-2.9,51.5,2.8,4
26,18.41666667,-3.4,53.200001,2.7,4.5
26,18.5,-3.3,53.599998,1.7,3.2
26,18.58333333,-2.9,51.900002,1.2,2.4
26,18.66666667,-2.3,52,1.2,2.5
26,18.75,-2.1,49.599998,1.4,3.4
26,18.83333333,-2.1,50.099998,1.2,3.5
26,18.91666667,-1.3,49.299999,2.4,4.6
26,19,-1.7,48.200001,2.2,4.2
26,19.08333333,-2.1,51.099998,2.7,4.7
26,19.16666667,-2.4,50.099998,3.1,4.7
26,19.25,-2.6,50.799999,2.8,4.2
26,19.33333333,-2.4,51.099998,2.5,4.6
26,19.41666667,-2,50.799999,2.1,4.6
26,19.5,-1.7,49.400002,3.2,5.6
26,19.58333333,-1.9,50.400002,1.8,3.6
26,19.66666667,-1.8,49.400002,1.2,3
26,19.75,-1.3,47.900002,1.3,2.6
26,19.83333333,-1.4,47.5,1.7,3.3
26,19.91666667,-1.3,48,2.2,3.4
26,20,-1.5,47.700001,0.9,1.9
26,20.08333333,-0.6,47.299999,1.4,3.1
26,20.16666667,-0.4,48,1.7,4.3
26,20.25,-0.5,46.200001,1.2,2.3
26,20.33333333,0,46.799999,1.9,5.7
26,20.41666667,0,43.5,2.9,9.2
26,20.5,0.4,39.799999,3.7,10
26,20.58333333,1.8,28,2.7,11.3
26,20.66666667,2.1,35.099998,2.5,8.9
26,20.75,1,29.6,3.3,9.1
26,20.83333333,2.1,31.299999,3.6,10.7
26,20.91666667,3.5,21.299999,3.3,7.8
26,21,3.7,22.1,2.9,8.9
26,21.08333333,3,29.1,3.3,10.5
26,21.16666667,2.2,31.5,3.8,9.4
26,21.25,2.2,26,4.1,8.4
26,21.33333333,1,38,3.2,6.1
26,21.41666667,0.4,40,5.3,7.7
26,21.5,0.4,41.400002,4.1,6.3
26,21.58333333,0.2,42,4,6.6
26,21.66666667,0.2,41.299999,4.8,6
26,21.75,0,41.299999,4.9,7.1
26,21.83333333,0,40.799999,5.1,6.7
26,21.91666667,-0.2,39.599998,5,6.7
26,22,-0.3,38.599998,4.6,6.4
26,22.08333333,-0.3,35.799999,3.6,5.3
26,22.16666667,-0.3,36.200001,4.3,5.9
26,22.25,-0.3,35.099998,3,4.8
26,22.33333333,-0.3,37.700001,2.6,3.8
26,22.41666667,-0.3,40.099998,2.3,4
26,22.5,-0.5,41.700001,2.9,4.1
26,22.58333333,-0.8,45,3,4.4
26,22.66666667,-1.3,44.599998,3.1,4.3
26,22.75,-1.6,44.599998,2.5,3.5
26,22.83333333,-1.5,41.900002,2.2,3.6
26,22.91666667,-1.4,43.299999,1.1,2.5
26,23,-1.3,43.5,1.5,3
26,23.08333333,-1.6,45.099998,1.9,2.9
26,23.16666667,-1.8,46.700001,2,3.6
26,23.25,-2,48,1.8,3.3
26,23.33333333,-2.2,49.099998,1.8,2.9
26,23.41666667,-2.3,50.400002,1.5,2.6
26,23.5,-2.4,50.900002,1.5,2.6
26,23.58333333,-2.5,51.299999,2,2.7
26,23.66666667,-2.5,51.5,2.4,3.2
26,23.75,-2.4,51.5,1.1,2.6
26,23.83333333,-2.6,50.5,1.2,2.1
26,23.91666667,-2.3,41.099998,1.9,3.5
27,0,-1.7,38.700001,2.6,3.9
27,0.083333333,-1.4,37.200001,2.7,3.6
27,0.166666667,-1.4,37.599998,1.5,2.8
27,0.25,-1.2,35.200001,1.8,4.7
27,0.333333333,-1.1,32.700001,1.6,2.5
27,0.416666667,-1.1,34.5,1.5,3.1
27,0.5,-1.2,32.200001,1.2,3
27,0.583333333,-1.3,36.400002,1.4,3.3
27,0.666666667,-1,37.200001,1.2,2.7
27,0.75,-0.7,30.6,3,5.1
27,0.833333333,-0.6,33.900002,1.1,2.8
27,0.916666667,-0.6,34.099998,1.5,2.5
27,1,-0.7,35.5,1.7,3.9
27,1.083333333,-0.6,35.099998,2,4.3
27,1.166666667,-0.5,35.900002,0.9,2.6
27,1.25,-0.4,38.200001,2.2,3.8
27,1.333333333,-0.4,38.099998,1.5,3.5
27,1.416666667,0,36.900002,1.6,3.8
27,1.5,0.1,34,3.2,6.1
27,1.583333333,0.2,32.099998,3.8,7.5
27,1.666666667,1,29.9,1.3,3.6
27,1.75,0.1,36,1.6,3.2
27,1.833333333,-0.5,37.900002,2.2,3.7
27,1.916666667,-0.5,38.799999,3,5.2
27,2,0.4,29.299999,1.4,3.9
27,2.083333333,0.8,29.4,1.8,4.8
27,2.166666667,1.1,27.299999,4.8,8.9
27,2.25,1.4,27.299999,1.8,5.7
27,2.333333333,1.1,32.299999,2,3.3
27,2.416666667,0,36.700001,2,6.2
27,2.5,0,29.799999,3.6,8.4
27,2.583333333,1.2,25.799999,3.1,6.3
27,2.666666667,1.4,25.6,2.8,7.9
27,2.75,1.6,24.9,2.5,6.8
27,2.833333333,1.9,26,1.6,2.8
27,2.916666667,1,30.1,1.7,4.2
27,3,0.7,27.6,1.4,3.6
27,3.083333333,0.9,30.299999,3.8,9
27,3.166666667,1.6,24.9,4.5,9.1
27,3.25,1.9,24,4.9,9.9
27,3.333333333,1.9,23.6,4.3,8.5
27,3.416666667,1.9,24.4,4.9,8.9
27,3.5,2,23.9,4.3,8.6
27,3.583333333,1.9,25.1,4.2,8.8
27,3.666666667,1.8,26,4.8,9.7
27,3.75,1.6,26.4,3.8,8.1
27,3.833333333,1.6,27.1,2.1,5
27,3.916666667,1.5,27.700001,3,6.3
27,4,1.7,28.200001,4.5,7.8
27,4.083333333,1.9,27.5,2.7,4.8
27,4.166666667,1.8,27.6,2.7,7.7
27,4.25,1.8,27.6,4.9,9.1
27,4.333333333,2,28,3.4,8.4
27,4.416666667,1.9,27.9,4.5,7.9
27,4.5,2,28.200001,4.8,8.6
27,4.583333333,2.1,28.200001,4.7,10.3
27,4.666666667,1.9,28.9,6.1,12
27,4.75,1.9,28.9,6.3,13
27,4.833333333,1.8,29.799999,7.1,12.5
27,4.916666667,1.8,30,6,11.3
27,5,1.6,30.799999,5,8.2
27,5.083333333,1.5,30.9,4.4,9
27,5.166666667,1.5,31.299999,4.3,8.3
27,5.25,1.4,32.099998,4.3,9
27,5.333333333,1.4,31.700001,5.2,11.2
27,5.416666667,1.4,32.599998,4.6,9.5
27,5.5,1.3,32.400002,3.6,9.7
27,5.583333333,0.6,38.200001,2.8,8
27,5.666666667,0.1,36.700001,1.2,3.1
27,5.75,-0.5,40.200001,2.1,5.3
27,5.833333333,-0.3,38,1.7,3.3
27,5.916666667,-0.1,38.400002,3.4,5.9
27,6,0.1,37.599998,2.2,6.3
27,6.083333333,0.2,37.599998,1.5,3.7
27,6.166666667,0.2,38,2.1,4.3
27,6.25,0.2,35.799999,1.4,3.2
27,6.333333333,0.2,35.400002,1.6,3.3
27,6.416666667,0.2,35.299999,2.6,5.5
27,6.5,0.4,35.099998,3.4,5.9
27,6.583333333,0.3,34.099998,2.6,5.1
27,6.666666667,-0.1,36,3.5,6.1
27,6.75,0,34,3.6,5.1
27,6.833333333,0.1,33.200001,2.9,4.5
27,6.916666667,0,34.900002,2.1,3.5
27,7,-0.8,37.5,2,3.4
27,7.083333333,-0.8,37.799999,2.3,3.7
27,7.166666667,-1,40.900002,1,2.7
27,7.25,-1.6,46.200001,1,1.9
27,7.333333333,-2.2,49.099998,0.6,1.4
27,7.416666667,-2.6,52.5,1.3,3.5
27,7.5,-2.4,48.099998,4.4,8.4
27,7.583333333,-1.5,40.900002,5.8,9.3
27,7.666666667,-1.2,38.299999,6.2,9.6
27,7.75,-0.8,36.400002,5.7,11.9
27,7.833333333,-0.8,35.900002,7,11.1
27,7.916666667,-0.8,36.299999,8.4,13.7
27,8,-0.8,35.599998,7.9,13
27,8.083333333,-1,36.599998,7.8,13
27,8.166666667,-1,36.599998,6.2,9.4
27,8.25,-1,36.5,6.6,10.2
27,8.333333333,-1,36.5,7.8,11.7
27,8.416666667,-0.9,35.900002,7.8,12.1
27,8.5,-1,36.599998,9.2,12.4
27,8.583333333,-1.1,36.799999,8.9,14.5
27,8.666666667,-1.3,37.400002,9.6,14.5
27,8.75,-1.3,37.599998,9.8,14.3
27,8.833333333,-1.3,37.5,9.2,12.7
27,8.916666667,-1.2,37.299999,7.6,13.3
27,9,-1.2,37.700001,7.3,10.8
27,9.083333333,-1.2,37.900002,7.9,11.6
27,9.166666667,-1.3,37.599998,7.7,11.3
27,9.25,-1.3,37.700001,6.7,11.4
27,9.333333333,-1.4,38.700001,7.2,11.2
27,9.416666667,-1.3,38.200001,8.2,13.2
27,9.5,-1.3,37.5,9.1,15.3
27,9.583333333,-1.3,36.599998,9.3,13.7
27,9.666666667,-1.6,37.900002,6.7,10.4
27,9.75,-1.7,38.400002,6.7,10.7
27,9.833333333,-1.7,37.900002,6.8,10.9
27,9.916666667,-1.7,38.099998,6.2,10.2
27,10,-1.8,37.900002,7,10.7
27,10.08333333,-1.5,37,6.4,9.5
27,10.16666667,-1.6,37.5,7.2,11
27,10.25,-1.8,37.599998,7,10.3
27,10.33333333,-1.7,37.700001,7.8,12.1
27,10.41666667,-1.7,37.5,6.6,11.2
27,10.5,-1.7,37.5,6.5,9.9
27,10.58333333,-1.7,37.599998,6.3,10
27,10.66666667,-1.8,37.400002,6.7,9.4
27,10.75,-1.8,37.200001,6,8.7
27,10.83333333,-1.8,37.5,6,9.2
27,10.91666667,-1.9,37.900002,6.3,8.6
27,11,-1.9,37.900002,6.8,9.6
27,11.08333333,-1.9,37.799999,6.5,8.7
27,11.16666667,-1.9,37.5,6,8.5
27,11.25,-1.9,37.900002,5,8.5
27,11.33333333,-2,37.900002,5.2,7.5
27,11.41666667,-1.9,37.900002,4.8,6.8
27,11.5,-1.9,38,4.7,7.9
27,11.58333333,-2,38,4,5.9
27,11.66666667,-2.1,38.400002,3.4,5
27,11.75,-2.1,38.599998,3.4,5.6
27,11.83333333,-2,38.5,3.7,5.8
27,11.91666667,-2.1,38.400002,2.9,4.9
27,12,-2.2,39.099998,3.3,5.9
27,12.08333333,-2.2,38.700001,2.8,4.9
27,12.16666667,-2.2,39.200001,2.5,4.2
27,12.25,-2.2,39.200001,1.6,3.5
27,12.33333333,-2.2,39.5,1.8,2.9
27,12.41666667,-2.2,39.099998,1,2.5
27,12.5,-2.2,39.200001,1.7,2.8
27,12.58333333,-2.2,39.200001,1,2
27,12.66666667,-2.3,39.799999,1.7,2.7
27,12.75,-2.3,39.599998,2,3
27,12.83333333,-2.3,39.900002,2.4,4
27,12.91666667,-2.4,40.400002,2.7,4.6
27,13,-2.5,41.200001,2.5,4.2
27,13.08333333,-2.6,41.5,3.1,5.8
27,13.16666667,-2.5,40.900002,2.8,4.7
27,13.25,-2.5,41.200001,3.8,7.7
27,13.33333333,-2.5,41.099998,3.4,6.2
27,13.41666667,-2.5,41.700001,2.6,4.2
27,13.5,-2.5,41.400002,2.6,4.5
27,13.58333333,-2.3,41.200001,2.1,3.4
27,13.66666667,-2.1,41.5,2.7,4.5
27,13.75,-2.4,41.5,2.4,4.8
27,13.83333333,-2.5,42.700001,2.4,4.2
27,13.91666667,-2.7,42.799999,3,5.1
27,14,-2.7,43.900002,2.6,4.3
27,14.08333333,-2.5,43.200001,2.7,4.7
27,14.16666667,-2.8,43.799999,2.6,4.1
27,14.25,-2.5,43.799999,2.5,4.1
27,14.33333333,-2.4,44,2,3.5
27,14.41666667,-2.3,43.799999,2.9,5.2
27,14.5,-2.5,44.299999,3.5,4.8
27,14.58333333,-2.7,44.599998,2.9,4.6
27,14.66666667,-2.5,45.700001,2.7,4.3
27,14.75,-2.2,45,3.1,5
27,14.83333333,-2.5,45.299999,3.2,5.5
27,14.91666667,-2.6,46.099998,3.3,5.4
27,15,-2.6,46.799999,3.2,6.3
27,15.08333333,-2.8,47.900002,2.5,4.9
27,15.16666667,-2.7,48.099998,3.5,6.5
27,15.25,-3,50.700001,3,5.2
27,15.33333333,-3.5,55.099998,3.7,7.2
27,15.41666667,-4.1,60.200001,3.1,6.4
27,15.5,-4.5,61.200001,2.6,5.2
27,15.58333333,-5.3,63.5,2.3,5.1
27,15.66666667,-5.7,66.699997,1.6,3.5
27,15.75,-5.8,70.699997,1.1,3.6
27,15.83333333,-5.7,73.300003,0.9,1.8
27,15.91666667,-5.5,72.900002,0.6,1.3
27,16,-5.5,74.199997,0.8,1.6
27,16.08333333,-5.8,76.900002,0.8,1.7
27,16.16666667,-5.9,78.5,0.6,1.2
27,16.25,-5.9,79,0.8,1.5
27,16.33333333,-5.9,79.599998,0.7,1.6
27,16.41666667,-5.9,79.099998,0.9,1.6
27,16.5,-6,79.900002,0.8,1.3
27,16.58333333,-6.3,81,,
27,16.66666667,-6,80.900002,,
27,16.75,-5.8,79.5,,
27,16.83333333,-5.6,77.599998,,
27,16.91666667,-5.4,78.699997,,
27,17,-5.3,77.199997,,
27,17.08333333,-5.4,76.800003,,
27,17.16666667,-5.4,77.599998,,
27,17.25,-5.7,79.699997,,
27,17.33333333,-6,80.699997,,
27,17.41666667,-6,81.699997,,
27,17.5,-6,82.099998,,
27,17.58333333,-6,82.199997,,
27,17.66666667,-6,82.099998,,
27,17.75,-6,81.800003,,
27,17.83333333,-5.9,81.800003,4,7.2
27,17.91666667,-5.8,83,3.7,5.2
27,18,-5.8,83,4.5,6.7
27,18.08333333,-5.7,82,4.5,7.5
27,18.16666667,-5.6,81.699997,4,7.5
27,18.25,-5.5,81.699997,4.1,7.5
27,18.33333333,-5.5,82.099998,3.4,6.4
27,18.41666667,-5.4,82.300003,3.5,5.5
27,18.5,-5.4,82.800003,4.2,8.8
27,18.58333333,-5.5,82,8.5,14.1
27,18.66666667,-5.9,83.199997,7.8,12.3
27,18.75,-6.1,83.300003,7,11.2
27,18.83333333,-6.2,82.800003,6.8,11.1
27,18.91666667,-6.2,83,6.3,9.1
27,19,-6.2,82.699997,4.7,8.2
27,19.08333333,-6.1,83.199997,4.9,8.1
27,19.16666667,-6,82.5,4.2,8.1
27,19.25,-6,81.699997,3.6,7.9
27,19.33333333,-5.8,80.5,5.1,9.4
27,19.41666667,-5.9,79.599998,3.3,6.1
27,19.5,-5.8,79.800003,2.1,4.2
27,19.58333333,-5.5,78.300003,1.6,3.1
27,19.66666667,-5.2,76,1.8,2.9
27,19.75,-5.2,75.099998,1.6,2.8
27,19.83333333,-5.1,73.800003,1.2,2.8
27,19.91666667,-4.7,73.099998,2.3,4.6
27,20,-4.8,70.599998,3.6,6.2
27,20.08333333,-4.7,64.800003,3.4,5.9
27,20.16666667,-4.4,63.400002,3.3,6.9
27,20.25,-4.2,61.099998,3.5,6.2
27,20.33333333,-4.2,61.799999,3.6,7.1
27,20.41666667,-4.2,63.299999,3.5,5.8
27,20.5,-4.1,60.799999,4.7,7.5
27,20.58333333,-4.3,61.200001,3.4,6
27,20.66666667,-4.1,62.400002,2.4,5.7
27,20.75,-3.9,62.099998,2.7,5
27,20.83333333,-3.9,61.099998,1.8,4
27,20.91666667,-3.6,60.299999,2.9,5.4
27,21,-3.8,59.599998,3.1,4.9
27,21.08333333,-3.9,60.400002,2.1,5.2
27,21.16666667,-3.9,60.400002,2.5,4.6
27,21.25,-3.9,61.700001,2.4,4.7
27,21.33333333,-4,61.799999,2.1,3.9
27,21.41666667,-4,60.599998,3.3,5.6
27,21.5,-4.1,60.099998,3.3,4.9
27,21.58333333,-4.2,60.400002,2.5,4.1
27,21.66666667,-4.2,61.599998,1.2,2.2
27,21.75,-4,61.400002,1.6,4.5
27,21.83333333,-4,65.900002,1.6,4
27,21.91666667,-4.3,68.599998,1.9,3.9
27,22,-4.4,69.099998,1.1,3
27,22.08333333,-4.4,68.800003,1.2,2.3
27,22.16666667,-4.6,69.400002,0.8,1.6
27,22.25,-4.6,69.300003,1.1,1.7
27,22.33333333,-4.6,70.5,1.1,1.8
27,22.41666667,-4.6,71.699997,1,1.7
27,22.5,-4.6,71.699997,0.8,1.7
27,22.58333333,-4.1,69.699997,1.1,2.2
27,22.66666667,-3.8,69.400002,1.4,2.3
27,22.75,-3.2,66.300003,1,2.3
27,22.83333333,-3.5,66,1.4,2.3
27,22.91666667,-4.1,68.199997,1.8,3.2
27,23,-3.9,67.099998,2.2,3.9
27,23.08333333,-4.5,66.099998,2.8,3.7
27,23.16666667,-5.1,67,2.4,3.7
27,23.25,-5,65.900002,2.1,3.1
27,23.33333333,-4.7,66,2.2,3.4
27,23.41666667,-4.6,66.599998,2.1,3.6
27,23.5,-4.6,67.199997,2.1,3.3
27,23.58333333,-4.4,67.5,2.1,3.1
27,23.66666667,-4.3,67.400002,2.4,4.2
27,23.75,-4.6,68.199997,3.5,5
27,23.83333333,-5,69.400002,3.6,5.3
27,23.91666667,-5.1,68.400002,3.6,5.3
28,0,-5.2,69.599998,3,4.4
28,0.083333333,-5.2,69.599998,3.2,4.3
28,0.166666667,-5.3,70.199997,2.4,3.9
28,0.25,-5.3,70.400002,2.1,3.5
28,0.333333333,-4.8,70.199997,2,3.3
28,0.416666667,-5,68.300003,2.4,3.4
28,0.5,-5,69.099998,1.7,3.5
28,0.583333333,-5.5,67.099998,2.2,3.6
28,0.666666667,-5.9,67.599998,1.8,3.1
28,0.75,-6,69.099998,2,3.9
28,0.833333333,-6.1,68.599998,1.3,2.6
28,0.916666667,-6.1,70.699997,1.2,2.1
28,1,-6,71.300003,0.9,1.4
28,1.083333333,-6.1,71.699997,1.1,2.1
28,1.166666667,-6.1,69.599998,1.6,3
28,1.25,-6.1,67.300003,1.8,3.7
28,1.333333333,-6.6,68,1.9,3.7
28,1.416666667,-6.8,70,2,3.8
28,1.5,-6.6,68.199997,1.9,4
28,1.583333333,-6.8,68.800003,1.9,3.9
28,1.666666667,-6.7,68.800003,2.2,4.1
28,1.75,-6.4,69.400002,2.4,4.1
28,1.833333333,-6.5,67.400002,2.6,4.6
28,1.916666667,-6.5,68.099998,3,4.6
28,2,-6.2,68.5,3.1,5.2
28,2.083333333,-6.2,66.900002,3.3,5.7
28,2.166666667,-5.9,66,2.7,4.9
28,2.25,-5.9,65.300003,3,5
28,2.333333333,-6,64.300003,2.4,4.2
28,2.416666667,-6.1,64.5,2.3,3.8
28,2.5,-6.1,63.099998,1.6,3
28,2.583333333,-6.2,65.099998,1.5,2.9
28,2.666666667,-6.3,65.199997,1.5,3.4
28,2.75,-6.8,63.799999,2.4,5.2
28,2.833333333,-7.1,65.900002,2.1,4.2
28,2.916666667,-6.9,65.5,1.9,3.6
28,3,-6.8,65,2.4,4
28,3.083333333,-6.6,64.699997,1.7,3.1
28,3.166666667,-6.3,64,1.5,2.4
28,3.25,-5.9,62.5,1.1,2.9
28,3.333333333,-5.7,61.700001,1.5,2.2
28,3.416666667,-6,64.800003,1.4,2.1
28,3.5,-6,65.199997,1.8,2.7
28,3.583333333,-5.9,64.400002,1.2,2.3
28,3.666666667,-5.9,64.400002,1.2,2.4
28,3.75,-6.1,61.799999,1.2,2.3
28,3.833333333,-6.1,58.299999,1.3,2.7
28,3.916666667,-6.1,57.5,0.9,1.8
28,4,-6,57.799999,1.3,3
28,4.083333333,-6.1,58.900002,1.5,4.7
28,4.166666667,-6.1,58.5,2.7,5.8
28,4.25,-5.8,54.599998,2.3,4.8
28,4.333333333,-5.5,56.200001,1.6,2.6
28,4.416666667,-5.7,60.5,1.6,2.1
28,4.5,-5.7,61.400002,2,2.5
28,4.583333333,-5.8,61.599998,2,2.9
28,4.666666667,-5.7,61.400002,2.1,2.9
28,4.75,-5.6,61.299999,1.4,3.4
28,4.833333333,-5.4,59.400002,1.9,7.1
28,4.916666667,-5.3,51.400002,3.4,7.2
28,5,-4.5,54.799999,1.3,2.3
28,5.083333333,-5,56.400002,1.5,2.2
28,5.166666667,-5.1,53.099998,2.7,7.1
28,5.25,-4.5,45,4.2,7.8
28,5.333333333,-3.9,41.599998,4.9,8.4
28,5.416666667,-3.7,39.799999,3.4,6.6
28,5.5,-3.7,39.299999,3.7,10.3
28,5.583333333,-3.6,38.299999,4.3,8.9
28,5.666666667,-3.9,39.900002,4.5,8.2
28,5.75,-4,40.099998,6.3,10.4
28,5.833333333,-3.8,38.799999,5.8,9.2
28,5.916666667,-3.5,36.700001,3.6,6.9
28,6,-3.3,36.400002,3.9,6.8
28,6.083333333,-3.3,38.099998,4.3,7.3
28,6.166666667,-3.2,35.400002,4.1,7
28,6.25,-3,34.900002,4.8,8
28,6.333333333,-2.7,34.200001,3.7,7.3
28,6.416666667,-2.7,33.5,4.5,8.1
28,6.5,-2.5,33.400002,5.5,8.5
28,6.583333333,-2.4,32.700001,5.4,10.3
28,6.666666667,-2.2,31.799999,5.8,10.3
28,6.75,-2,31.799999,5.8,10.4
28,6.833333333,-2,32,4.7,8.4
28,6.916666667,-2,31.700001,4.6,7.8
28,7,-1.9,31.200001,4.3,8.7
28,7.083333333,-1.9,31,5,10.6
28,7.166666667,-2.1,31.4,6.8,12.4
28,7.25,-2.1,31.299999,5.3,9.8
28,7.333333333,-1.9,29.700001,5.9,10.2
28,7.416666667,-1.7,29.700001,4.9,10.3
28,7.5,-1.6,29.299999,5.9,12.9
28,7.583333333,-1.6,29.299999,8.1,14.4
28,7.666666667,-1.8,29.700001,7.8,14.8
28,7.75,-1.9,30,9.5,14
28,7.833333333,-2,30.700001,9.1,14.7
28,7.916666667,-1.8,29.4,7.7,14.7
28,8,-1.7,28.6,7.8,15.8
28,8.083333333,-1.5,27.5,7,14.5
28,8.166666667,-1.4,26.700001,7.1,13
28,8.25,-1.4,26.5,7,14.7
28,8.333333333,-1.3,26,8.1,14.6
28,8.416666667,-1.3,25.700001,9,15.4
28,8.5,-1.2,25.1,7.9,15.5
28,8.583333333,-1.2,25.1,7.9,16
28,8.666666667,-1.2,25.299999,8,13.6
28,8.75,-1.1,24.9,8.4,15.6
28,8.833333333,-1.3,25,9.3,14.9
28,8.916666667,-1.2,23.9,9.1,14.7
28,9,-1.1,23.5,9.3,14.8
28,9.083333333,-1,22.6,9.7,15.9
28,9.166666667,-1.1,21.799999,10.7,16.6
28,9.25,-0.9,21.700001,9.9,16.4
28,9.333333333,-0.9,21.700001,10.7,16.700001
28,9.416666667,-1,21.4,7,11.7
28,9.5,-1,21.200001,7,14.9
28,9.583333333,-0.9,21.1,7.4,14
28,9.666666667,-0.7,20.700001,7.9,13.7
28,9.75,-0.6,20.5,9.2,15.3
28,9.833333333,-0.2,20.5,7,12.9
28,9.916666667,-0.1,19.799999,8.3,13.9
28,10,0,19.9,6.6,11.5
28,10.08333333,-0.1,20.200001,9.1,14.9
28,10.16666667,-0.2,20.1,9.2,16.299999
28,10.25,0,20.1,8.2,16.799999
28,10.33333333,0.2,19.1,7.1,14.4
28,10.41666667,0.6,18.799999,6.7,14.5
28,10.5,0.4,18.9,3.1,8.1
28,10.58333333,0.4,19.200001,3.7,7.9
28,10.66666667,0.1,20,3.8,9.4
28,10.75,-0.2,21.5,4.7,7.9
28,10.83333333,-0.2,21.4,5.4,10.7
28,10.91666667,0.2,21.4,6.4,11.7
28,11,0,21.299999,7.4,12.7
28,11.08333333,-0.2,21.700001,7.7,13
28,11.16666667,-0.2,21.5,8,12.9
28,11.25,-0.1,21.4,8.5,13.3
28,11.33333333,0,20.9,8.3,13
28,11.41666667,-0.3,21.700001,8.2,13.3
28,11.5,-0.5,21.6,8.3,12.5
28,11.58333333,-0.6,21.6,7.6,12.4
28,11.66666667,-0.4,21.6,8.4,12.8
28,11.75,-0.2,21.299999,7.8,14.1
28,11.83333333,0.2,19.9,8.1,13.3
28,11.91666667,0.6,19.4,7.7,13.2
28,12,0.6,19.6,6.7,10.4
28,12.08333333,-0.2,21.700001,7.1,12.2
28,12.16666667,-0.7,22.299999,7.2,11.7
28,12.25,-0.5,22.4,8.5,14.2
28,12.33333333,-0.8,22.4,9.3,14.8
28,12.41666667,-0.8,22.4,9.8,15.6
28,12.5,-0.9,22.5,9.8,14.7
28,12.58333333,-0.9,22.6,10.2,16.700001
28,12.66666667,-1,22.299999,10.6,16.5
28,12.75,-0.9,22.5,9.9,16.5
28,12.83333333,-0.6,22,10.4,16.5
28,12.91666667,-0.8,21.9,9.8,15.8
28,13,-0.8,22.1,9.3,14.8
28,13.08333333,-0.9,22.299999,9.6,16.799999
28,13.16666667,-0.8,22.299999,9.5,15
28,13.25,-0.7,22.200001,8.5,16.700001
28,13.33333333,-0.7,22,8.7,14.6
28,13.41666667,-0.8,22.200001,7.8,14.4
28,13.5,-1,22.799999,8.2,13.1
28,13.58333333,-1.1,22.9,8.2,13.1
28,13.66666667,-1.3,23.299999,8,14.8
28,13.75,-1.3,23.6,8.2,14.6
28,13.83333333,-1.4,23.5,10.4,15.2
28,13.91666667,-1.5,23.700001,9.4,15.3
28,14,-1.6,23.700001,8.3,15.7
28,14.08333333,-1.4,23.700001,9.6,17.200001
28,14.16666667,-1.3,23.200001,8.7,16.9
28,14.25,-1.1,23,8.4,16.5
28,14.33333333,-0.9,22.799999,9.6,17
28,14.41666667,-1.1,22.6,9.9,16.1
28,14.5,-1.1,23.1,9.4,16.5
28,14.58333333,-1.2,23,7.9,15.2
28,14.66666667,-1.1,22.799999,7.6,13.6
28,14.75,-1,22.799999,7.5,13.7
28,14.83333333,-0.8,22.700001,8.2,15.9
28,14.91666667,-0.8,22.6,8,15.9
28,15,-0.5,22.200001,8,15.7
28,15.08333333,-0.5,21.799999,8.1,15.5
28,15.16666667,-0.2,21.4,8.1,14.7
28,15.25,0,21.200001,9.4,16
28,15.33333333,0.2,20.4,9.1,13.9
28,15.41666667,0.3,20.200001,8.5,14.4
28,15.5,0.5,19.700001,9.1,16.200001
28,15.58333333,0.8,19.9,8,14.8
28,15.66666667,0.8,20.1,8.6,13.6
28,15.75,1.1,19.799999,7.9,14.5
28,15.83333333,1.3,19.9,8.4,12
28,15.91666667,1.5,19.299999,7.1,12.3
28,16,1.8,19.5,7.7,12.3
28,16.08333333,2,19.200001,6,10.3
28,16.16666667,2.1,19.4,6.3,10.6
28,16.25,2.4,19.299999,6.2,10.2
28,16.33333333,2.4,19.6,5.7,9.5
28,16.41666667,2.6,19.1,5.9,9.5
28,16.5,2.9,19,6.6,10.3
28,16.58333333,3.1,18.5,5.9,8.9
28,16.66666667,3.4,19,6.3,9.6
28,16.75,3.6,18.6,5.8,10.1
28,16.83333333,3.8,18.200001,5.7,9.1
28,16.91666667,4.2,18.299999,5.6,8.2
28,17,4.3,18,5.4,8.3
28,17.08333333,4.5,18.299999,5.4,8
28,17.16666667,4.7,17.799999,4.9,8.2
28,17.25,4.9,17.4,4.3,7.6
28,17.33333333,5.2,18.1,2.8,6.8
28,17.41666667,5.7,18,1.9,4.5
28,17.5,6.2,16.6,1.1,2.5
28,17.58333333,6.6,16.299999,1.7,2.6
28,17.66666667,6.1,16,1.6,3
